"Time","Length","Sequence Number","Acknowledgment Number","Info"
"24.055387975","6618","48413483","1","19  >  57254 [PSH, ACK] Seq=48413483 Ack=1 Win=65280 Len=6552 TSval=2972615850 TSecr=1160820725"
"24.055405869","27578","48420035","1","19  >  57254 [PSH, ACK] Seq=48420035 Ack=1 Win=65280 Len=27512 TSval=2972615850 TSecr=1160820725"
"24.265809440","194","48447547","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=48447547 Ack=1 Win=65280 Len=128 TSval=2972616061 TSecr=1160820725[Packet size limited during capture]"
"24.441082491","37586","48447675","1","19  >  57254 [PSH, ACK] Seq=48447675 Ack=1 Win=65280 Len=37520 TSval=2972616236 TSecr=1160821110"
"24.441107529","65226","48485195","1","19  >  57254 [PSH, ACK] Seq=48485195 Ack=1 Win=65280 Len=65160 TSval=2972616236 TSecr=1160821110"
"24.441117068","50746","48550355","1","19  >  57254 [PSH, ACK] Seq=48550355 Ack=1 Win=65280 Len=50680 TSval=2972616236 TSecr=1160821110"
"24.454266716","14546","48601035","1","19  >  57254 [PSH, ACK] Seq=48601035 Ack=1 Win=65280 Len=14480 TSval=2972616249 TSecr=1160821124"
"24.454286554","58674","48615515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=48615515 Ack=1 Win=65280 Len=58608 TSval=2972616249 TSecr=1160821124"
"24.466846770","6618","48674123","1","19  >  57254 [PSH, ACK] Seq=48674123 Ack=1 Win=65280 Len=6552 TSval=2972616262 TSecr=1160821136"
"24.466876707","27578","48680675","1","19  >  57254 [PSH, ACK] Seq=48680675 Ack=1 Win=65280 Len=27512 TSval=2972616262 TSecr=1160821136"
"24.678226440","194","48708187","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=48708187 Ack=1 Win=65280 Len=128 TSval=2972616473 TSecr=1160821137"
"24.778604254","37586","48708315","1","19  >  57254 [PSH, ACK] Seq=48708315 Ack=1 Win=65280 Len=37520 TSval=2972616573 TSecr=1160821448"
"24.778627178","65226","48745835","1","19  >  57254 [PSH, ACK] Seq=48745835 Ack=1 Win=65280 Len=65160 TSval=2972616573 TSecr=1160821448"
"24.778632669","50746","48810995","1","19  >  57254 [PSH, ACK] Seq=48810995 Ack=1 Win=65280 Len=50680 TSval=2972616573 TSecr=1160821448"
"24.790111097","14546","48861675","1","19  >  57254 [PSH, ACK] Seq=48861675 Ack=1 Win=65280 Len=14480 TSval=2972616585 TSecr=1160821460"
"24.790135003","58674","48876155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=48876155 Ack=1 Win=65280 Len=58608 TSval=2972616585 TSecr=1160821460"
"24.802895487","6618","48934763","1","19  >  57254 [PSH, ACK] Seq=48934763 Ack=1 Win=65280 Len=6552 TSval=2972616598 TSecr=1160821472"
"24.802919853","27578","48941315","1","19  >  57254 [PSH, ACK] Seq=48941315 Ack=1 Win=65280 Len=27512 TSval=2972616598 TSecr=1160821472"
"25.037741558","194","48968827","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=48968827 Ack=1 Win=65280 Len=128 TSval=2972616833 TSecr=1160821495"
"25.141688886","37586","48968955","1","19  >  57254 [PSH, ACK] Seq=48968955 Ack=1 Win=65280 Len=37520 TSval=2972616936 TSecr=1160821811"
"25.141760745","65226","49006475","1","19  >  57254 [PSH, ACK] Seq=49006475 Ack=1 Win=65280 Len=65160 TSval=2972616936 TSecr=1160821811"
"25.141902449","50746","49071635","1","19  >  57254 [PSH, ACK] Seq=49071635 Ack=1 Win=65280 Len=50680 TSval=2972616937 TSecr=1160821811"
"25.156241002","14546","49122315","1","19  >  57254 [PSH, ACK] Seq=49122315 Ack=1 Win=65280 Len=14480 TSval=2972616951 TSecr=1160821826"
"25.156275909","58674","49136795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49136795 Ack=1 Win=65280 Len=58608 TSval=2972616951 TSecr=1160821826"
"25.175840688","6618","49195403","1","19  >  57254 [PSH, ACK] Seq=49195403 Ack=1 Win=65280 Len=6552 TSval=2972616971 TSecr=1160821845"
"25.175865166","27578","49201955","1","19  >  57254 [PSH, ACK] Seq=49201955 Ack=1 Win=65280 Len=27512 TSval=2972616971 TSecr=1160821845"
"25.401811163","194","49229467","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49229467 Ack=1 Win=65280 Len=128 TSval=2972617197 TSecr=1160821857"
"25.580437904","37586","49229595","1","19  >  57254 [PSH, ACK] Seq=49229595 Ack=1 Win=65280 Len=37520 TSval=2972617375 TSecr=1160822250"
"25.580443816","65226","49267115","1","19  >  57254 [PSH, ACK] Seq=49267115 Ack=1 Win=65280 Len=65160 TSval=2972617375 TSecr=1160822250"
"25.580465177","50746","49332275","1","19  >  57254 [PSH, ACK] Seq=49332275 Ack=1 Win=65280 Len=50680 TSval=2972617375 TSecr=1160822250"
"25.600084483","14546","49382955","1","19  >  57254 [PSH, ACK] Seq=49382955 Ack=1 Win=65280 Len=14480 TSval=2972617395 TSecr=1160822270"
"25.600094663","60466","49397435","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49397435 Ack=1 Win=65280 Len=60400 TSval=2972617395 TSecr=1160822270"
"25.633726401","1098","49456803","1","[TCP Window Full] [TCP Retransmission] 19  >  57254 [ACK] Seq=49456803 Ack=1 Win=65280 Len=1032 TSval=2972617429 TSecr=1160822270"
"25.633739787","4826","49457835","1","19  >  57254 [PSH, ACK] Seq=49457835 Ack=1 Win=65280 Len=4760 TSval=2972617429 TSecr=1160822304"
"25.633746019","31922","49462595","1","19  >  57254 [PSH, ACK] Seq=49462595 Ack=1 Win=65280 Len=31856 TSval=2972617429 TSecr=1160822304"
"25.645520758","17346","49494451","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49494451 Ack=1 Win=65280 Len=17280 TSval=2972617440 TSecr=1160822315"
"25.873723913","66","49511730","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=49511730 Ack=1 Win=65280 Len=0 TSval=2972617669 TSecr=1160822324"
"26.178094365","16090","49511731","1","19  >  57254 [PSH, ACK] Seq=49511731 Ack=1 Win=65280 Len=16024 TSval=2972617973 TSecr=1160822848"
"26.178103252","47850","49527755","1","19  >  57254 [PSH, ACK] Seq=49527755 Ack=1 Win=65280 Len=47784 TSval=2972617973 TSecr=1160822848"
"26.178125384","17442","49575539","1","19  >  57254 [PSH, ACK] Seq=49575539 Ack=1 Win=65280 Len=17376 TSval=2972617973 TSecr=1160822848"
"26.178154531","14546","49592915","1","19  >  57254 [PSH, ACK] Seq=49592915 Ack=1 Win=65280 Len=14480 TSval=2972617973 TSecr=1160822848"
"26.178210969","34818","49607395","1","19  >  57254 [PSH, ACK] Seq=49607395 Ack=1 Win=65280 Len=34752 TSval=2972617973 TSecr=1160822848"
"26.179383117","15994","49642147","1","19  >  57254 [PSH, ACK] Seq=49642147 Ack=1 Win=65280 Len=15928 TSval=2972617974 TSecr=1160822849"
"26.179389018","63114","49658075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49658075 Ack=1 Win=65280 Len=63048 TSval=2972617974 TSecr=1160822849"
"26.184909752","2178","49721123","1","19  >  57254 [PSH, ACK] Seq=49721123 Ack=1 Win=65280 Len=2112 TSval=2972617980 TSecr=1160822855"
"26.184915333","34818","49723235","1","19  >  57254 [PSH, ACK] Seq=49723235 Ack=1 Win=65280 Len=34752 TSval=2972617980 TSecr=1160822855"
"26.206935066","18626","49757987","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49757987 Ack=1 Win=65280 Len=18560 TSval=2972618002 TSecr=1160822877"
"26.425717884","66","49776546","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=49776546 Ack=1 Win=65280 Len=0 TSval=2972618221 TSecr=1160822884"
"26.753845775","11914","49776547","1","19  >  57254 [PSH, ACK] Seq=49776547 Ack=1 Win=65280 Len=11848 TSval=2972618549 TSecr=1160823424"
"26.753853931","27578","49788395","1","19  >  57254 [PSH, ACK] Seq=49788395 Ack=1 Win=65280 Len=27512 TSval=2972618549 TSecr=1160823424"
"26.753855955","15994","49815907","1","19  >  57254 [PSH, ACK] Seq=49815907 Ack=1 Win=65280 Len=15928 TSval=2972618549 TSecr=1160823424"
"26.789710605","1514","49831835","1","19  >  57254 [ACK] Seq=49831835 Ack=1 Win=65280 Len=1448 TSval=2972618585 TSecr=1160823424"
"26.789776602","20338","49833283","1","19  >  57254 [PSH, ACK] Seq=49833283 Ack=1 Win=65280 Len=20272 TSval=2972618585 TSecr=1160823460"
"26.789782804","56538","49853555","1","19  >  57254 [PSH, ACK] Seq=49853555 Ack=1 Win=65280 Len=56472 TSval=2972618585 TSecr=1160823460"
"26.789825586","8754","49910027","1","19  >  57254 [PSH, ACK] Seq=49910027 Ack=1 Win=65280 Len=8688 TSval=2972618585 TSecr=1160823460"
"26.789826668","27402","49918715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49918715 Ack=1 Win=65280 Len=27336 TSval=2972618585 TSecr=1160823460[Packet size limited during capture]"
"26.833278156","37890","49946051","1","19  >  57254 [PSH, ACK] Seq=49946051 Ack=1 Win=65280 Len=37824 TSval=2972618628 TSecr=1160823504"
"26.833325174","15994","49983875","1","19  >  57254 [PSH, ACK] Seq=49983875 Ack=1 Win=65280 Len=15928 TSval=2972618628 TSecr=1160823504"
"26.877257565","26434","49999803","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=49999803 Ack=1 Win=65280 Len=26368 TSval=2972618672 TSecr=1160823548"
"27.145726718","66","50026170","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=50026170 Ack=1 Win=65280 Len=0 TSval=2972618941 TSecr=1160823592"
"27.209275119","22930","50026171","1","19  >  57254 [PSH, ACK] Seq=50026171 Ack=1 Win=65280 Len=22864 TSval=2972619004 TSecr=1160823880"
"27.209281441","56538","50049035","1","19  >  57254 [PSH, ACK] Seq=50049035 Ack=1 Win=65280 Len=56472 TSval=2972619004 TSecr=1160823880"
"27.209346056","8754","50105507","1","19  >  57254 [PSH, ACK] Seq=50105507 Ack=1 Win=65280 Len=8688 TSval=2972619004 TSecr=1160823880"
"27.209349937","24682","50114195","1","19  >  57254 [PSH, ACK] Seq=50114195 Ack=1 Win=65280 Len=24616 TSval=2972619004 TSecr=1160823880"
"27.228537190","40610","50138811","1","19  >  57254 [PSH, ACK] Seq=50138811 Ack=1 Win=65280 Len=40544 TSval=2972619023 TSecr=1160823899"
"27.228542661","34146","50179355","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50179355 Ack=1 Win=65280 Len=34080 TSval=2972619023 TSecr=1160823899"
"27.228765660","31146","50213435","1","19  >  57254 [PSH, ACK] Seq=50213435 Ack=1 Win=65280 Len=31080 TSval=2972619024 TSecr=1160823899"
"27.228795882","4410","50244515","1","19  >  57254 [PSH, ACK] Seq=50244515 Ack=1 Win=65280 Len=4344 TSval=2972619024 TSecr=1160823899"
"27.228857457","16586","50248859","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50248859 Ack=1 Win=65280 Len=16520 TSval=2972619024 TSecr=1160823899"
"27.228869711","1514","50265379","1","19  >  57254 [ACK] Seq=50265379 Ack=1 Win=65280 Len=1448 TSval=2972619024 TSecr=1160823899"
"27.446722380","42914","50266827","1","19  >  57254 [PSH, ACK] Seq=50266827 Ack=1 Win=65280 Len=42848 TSval=2972619242 TSecr=1160824117"
"27.446728031","56538","50309675","1","19  >  57254 [PSH, ACK] Seq=50309675 Ack=1 Win=65280 Len=56472 TSval=2972619242 TSecr=1160824117"
"27.446789005","8754","50366147","1","19  >  57254 [PSH, ACK] Seq=50366147 Ack=1 Win=65280 Len=8688 TSval=2972619242 TSecr=1160824117"
"27.446803733","4410","50374835","1","19  >  57254 [PSH, ACK] Seq=50374835 Ack=1 Win=65280 Len=4344 TSval=2972619242 TSecr=1160824117"
"27.462335894","60882","50379179","1","19  >  57254 [PSH, ACK] Seq=50379179 Ack=1 Win=65280 Len=60816 TSval=2972619257 TSecr=1160824133"
"27.462402428","6962","50439995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50439995 Ack=1 Win=65280 Len=6896 TSval=2972619257 TSecr=1160824133"
"27.479675462","33474","50446891","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50446891 Ack=1 Win=65280 Len=33408 TSval=2972619274 TSecr=1160824150"
"27.697714511","66","50480298","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=50480298 Ack=1 Win=65280 Len=0 TSval=2972619493 TSecr=1160824150"
"27.698634773","24922","50480299","1","19  >  57254 [PSH, ACK] Seq=50480299 Ack=1 Win=65280 Len=24856 TSval=2972619493 TSecr=1160824369"
"27.698639723","56538","50505155","1","19  >  57254 [PSH, ACK] Seq=50505155 Ack=1 Win=65280 Len=56472 TSval=2972619493 TSecr=1160824369"
"27.698699452","8754","50561627","1","19  >  57254 [PSH, ACK] Seq=50561627 Ack=1 Win=65280 Len=8688 TSval=2972619493 TSecr=1160824369"
"27.698717778","21786","50570315","1","19  >  57254 [PSH, ACK] Seq=50570315 Ack=1 Win=65280 Len=21720 TSval=2972619493 TSecr=1160824369[Packet size limited during capture]"
"27.698733975","43506","50592035","1","19  >  57254 [PSH, ACK] Seq=50592035 Ack=1 Win=65280 Len=43440 TSval=2972619494 TSecr=1160824369"
"27.698766076","8754","50635475","1","19  >  57254 [PSH, ACK] Seq=50635475 Ack=1 Win=65280 Len=8688 TSval=2972619494 TSecr=1160824369"
"27.713451482","56538","50644163","1","19  >  57254 [PSH, ACK] Seq=50644163 Ack=1 Win=65280 Len=56472 TSval=2972619508 TSecr=1160824384"
"27.713501984","11818","50700635","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50700635 Ack=1 Win=65280 Len=11752 TSval=2972619508 TSecr=1160824384"
"27.730213748","33218","50712387","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50712387 Ack=1 Win=65280 Len=33152 TSval=2972619525 TSecr=1160824401"
"27.969709065","66","50745538","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=50745538 Ack=1 Win=65280 Len=0 TSval=2972619765 TSecr=1160824423"
"28.143875399","20322","50745539","1","19  >  57254 [PSH, ACK] Seq=50745539 Ack=1 Win=65280 Len=20256 TSval=2972619939 TSecr=1160824814"
"28.143879387","65226","50765795","1","19  >  57254 [PSH, ACK] Seq=50765795 Ack=1 Win=65280 Len=65160 TSval=2972619939 TSecr=1160824814"
"28.143885438","53642","50830955","1","19  >  57254 [PSH, ACK] Seq=50830955 Ack=1 Win=65280 Len=53576 TSval=2972619939 TSecr=1160824814"
"28.143974400","11650","50884531","1","19  >  57254 [PSH, ACK] Seq=50884531 Ack=1 Win=65280 Len=11584 TSval=2972619939 TSecr=1160824815"
"28.143980080","7218","50896115","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50896115 Ack=1 Win=65280 Len=7152 TSval=2972619939 TSecr=1160824815"
"28.157359562","58074","50903267","1","19  >  57254 [PSH, ACK] Seq=50903267 Ack=1 Win=65280 Len=58008 TSval=2972619952 TSecr=1160824828"
"28.157406402","8754","50961275","1","19  >  57254 [PSH, ACK] Seq=50961275 Ack=1 Win=65280 Len=8688 TSval=2972619952 TSecr=1160824828"
"28.173604501","33218","50969963","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=50969963 Ack=1 Win=65280 Len=33152 TSval=2972619968 TSecr=1160824844"
"28.387023815","23386","51003115","1","19  >  57254 [PSH, ACK] Seq=51003115 Ack=1 Win=65280 Len=23320 TSval=2972620182 TSecr=1160825058"
"28.387029756","65226","51026435","1","19  >  57254 [PSH, ACK] Seq=51026435 Ack=1 Win=65280 Len=65160 TSval=2972620182 TSecr=1160825058"
"28.387035177","52194","51091595","1","19  >  57254 [PSH, ACK] Seq=51091595 Ack=1 Win=65280 Len=52128 TSval=2972620182 TSecr=1160825058"
"28.387123136","11802","51143723","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51143723 Ack=1 Win=65280 Len=11736 TSval=2972620182 TSecr=1160825058"
"28.396608326","1362","51155459","1","19  >  57254 [ACK] Seq=51155459 Ack=1 Win=65280 Len=1296 TSval=2972620191 TSecr=1160825067"
"28.396617193","60882","51156755","1","19  >  57254 [PSH, ACK] Seq=51156755 Ack=1 Win=65280 Len=60816 TSval=2972620191 TSecr=1160825067"
"28.429714668","1514","51216123","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=51216123 Ack=1 Win=65280 Len=1448 TSval=2972620225 TSecr=1160825067"
"28.429774413","4410","51217571","1","19  >  57254 [PSH, ACK] Seq=51217571 Ack=1 Win=65280 Len=4344 TSval=2972620225 TSecr=1160825100"
"28.429781407","27338","51221915","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51221915 Ack=1 Win=65280 Len=27272 TSval=2972620225 TSecr=1160825100"
"28.653714898","66","51249186","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=51249186 Ack=1 Win=65280 Len=0 TSval=2972620449 TSecr=1160825107"
"28.796313522","37954","51249187","1","19  >  57254 [PSH, ACK] Seq=51249187 Ack=1 Win=65280 Len=37888 TSval=2972620591 TSecr=1160825467"
"28.796319083","65226","51287075","1","19  >  57254 [PSH, ACK] Seq=51287075 Ack=1 Win=65280 Len=65160 TSval=2972620591 TSecr=1160825467"
"28.796369089","43506","51352235","1","19  >  57254 [PSH, ACK] Seq=51352235 Ack=1 Win=65280 Len=43440 TSval=2972620591 TSecr=1160825467"
"28.796432922","21786","51395675","1","19  >  57254 [PSH, ACK] Seq=51395675 Ack=1 Win=65280 Len=21720 TSval=2972620591 TSecr=1160825467"
"28.796439224","9650","51417395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51417395 Ack=1 Win=65280 Len=9584 TSval=2972620591 TSecr=1160825467"
"28.818898033","55642","51426979","1","19  >  57254 [PSH, ACK] Seq=51426979 Ack=1 Win=65280 Len=55576 TSval=2972620614 TSecr=1160825490"
"28.818956395","11650","51482555","1","19  >  57254 [PSH, ACK] Seq=51482555 Ack=1 Win=65280 Len=11584 TSval=2972620614 TSecr=1160825490"
"28.860759165","33986","51494139","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51494139 Ack=1 Win=65280 Len=33920 TSval=2972620656 TSecr=1160825532"
"29.077714738","66","51528058","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=51528058 Ack=1 Win=65280 Len=0 TSval=2972620873 TSecr=1160825532"
"29.345271657","19722","51528059","1","19  >  57254 [PSH, ACK] Seq=51528059 Ack=1 Win=65280 Len=19656 TSval=2972621140 TSecr=1160826016"
"29.345278961","40610","51547715","1","19  >  57254 [PSH, ACK] Seq=51547715 Ack=1 Win=65280 Len=40544 TSval=2972621140 TSecr=1160826016"
"29.345291726","20338","51588259","1","19  >  57254 [PSH, ACK] Seq=51588259 Ack=1 Win=65280 Len=20272 TSval=2972621140 TSecr=1160826016"
"29.345352653","4410","51608531","1","19  >  57254 [PSH, ACK] Seq=51608531 Ack=1 Win=65280 Len=4344 TSval=2972621140 TSecr=1160826016"
"29.345358615","36266","51612875","1","19  >  57254 [PSH, ACK] Seq=51612875 Ack=1 Win=65280 Len=36200 TSval=2972621140 TSecr=1160826016"
"29.376618625","29026","51649075","1","19  >  57254 [PSH, ACK] Seq=51649075 Ack=1 Win=65280 Len=28960 TSval=2972621171 TSecr=1160826047"
"29.376642751","57250","51678035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51678035 Ack=1 Win=65280 Len=57184 TSval=2972621171 TSecr=1160826047"
"29.377434366","8042","51735219","1","19  >  57254 [PSH, ACK] Seq=51735219 Ack=1 Win=65280 Len=7976 TSval=2972621172 TSecr=1160826048"
"29.377440718","33370","51743195","1","19  >  57254 [PSH, ACK] Seq=51743195 Ack=1 Win=65280 Len=33304 TSval=2972621172 TSecr=1160826048"
"29.377999515","20674","51776499","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=51776499 Ack=1 Win=65280 Len=20608 TSval=2972621173 TSecr=1160826049"
"29.593711106","66","51797106","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=51797106 Ack=1 Win=65280 Len=0 TSval=2972621389 TSecr=1160826049"
